embedding_index,id,label,label_name,source,chrom,start,end,split
450,test_000450,1,promoter,promoter,chr21,26573047,26573347,test
451,test_000451,0,background,random_background_test,chr21,9563325,9563625,test
452,test_000452,0,background,random_background_test,chr20,31386095,31386395,test
453,test_000453,1,promoter,promoter,chr20,2873306,2873606,test
454,test_000454,0,background,random_background_test,chr22,42790832,42791132,test
455,test_000455,1,promoter,promoter,chr19,29841726,29842026,test
456,test_000456,0,background,random_background_test,chr22,27394461,27394761,test
457,test_000457,1,promoter,promoter,chr20,24992355,24992655,test
458,test_000458,0,background,random_background_test,chr19,52771330,52771630,test
459,test_000459,0,background,random_background_test,chr21,19586910,19587210,test
460,test_000460,1,promoter,promoter,chr19,5839646,5839946,test
461,test_000461,1,promoter,promoter,chr22,19431644,19431944,test
462,test_000462,1,promoter,promoter,chr22,47631580,47631880,test
463,test_000463,0,background,random_background_test,chr20,38656954,38657254,test
464,test_000464,1,promoter,promoter,chr20,38805525,38805825,test
465,test_000465,0,background,random_background_test,chr21,38521395,38521695,test
466,test_000466,0,background,random_background_test,chr22,19660174,19660474,test
467,test_000467,1,promoter,promoter,chr21,33266204,33266504,test
468,test_000468,1,promoter,promoter,chr19,54448575,54448875,test
469,test_000469,1,promoter,promoter,chr21,44873660,44873960,test
470,test_000470,1,promoter,promoter,chr19,52897597,52897897,test
471,test_000471,1,promoter,promoter,chr19,4457485,4457785,test
472,test_000472,0,background,random_background_test,chr20,44229727,44230027,test
473,test_000473,0,background,random_background_test,chr22,32635516,32635816,test
474,test_000474,1,promoter,promoter,chr20,38013936,38014236,test
475,test_000475,0,background,random_background_test,chr22,43517611,43517911,test
476,test_000476,0,background,random_background_test,chr20,7799095,7799395,test
477,test_000477,0,background,random_background_test,chr21,12367114,12367414,test
478,test_000478,0,background,random_background_test,chr19,58372143,58372443,test
479,test_000479,0,background,random_background_test,chr19,36912171,36912471,test
480,test_000480,0,background,random_background_test,chr19,45199620,45199920,test
481,test_000481,1,promoter,promoter,chr20,17962737,17963037,test
482,test_000482,1,promoter,promoter,chr19,3094407,3094707,test
483,test_000483,0,background,random_background_test,chr21,9708848,9709148,test
484,test_000484,0,background,random_background_test,chr20,64068589,64068889,test
485,test_000485,0,background,random_background_test,chr22,29466246,29466546,test
486,test_000486,0,background,random_background_test,chr19,58008355,58008655,test
487,test_000487,1,promoter,promoter,chr22,31160005,31160305,test
488,test_000488,0,background,random_background_test,chr20,49588254,49588554,test
489,test_000489,0,background,random_background_test,chr20,2621425,2621725,test
490,test_000490,1,promoter,promoter,chr20,50636539,50636839,test
491,test_000491,0,background,random_background_test,chr22,33202182,33202482,test
492,test_000492,1,promoter,promoter,chr20,8019088,8019388,test
493,test_000493,0,background,random_background_test,chr19,22223508,22223808,test
494,test_000494,1,promoter,promoter,chr19,36246190,36246490,test
495,test_000495,0,background,random_background_test,chr20,20418203,20418503,test
496,test_000496,1,promoter,promoter,chr19,44718370,44718670,test
497,test_000497,1,promoter,promoter,chr19,20166999,20167299,test
498,test_000498,0,background,random_background_test,chr21,10015512,10015812,test
499,test_000499,0,background,random_background_test,chr20,15346535,15346835,test
500,test_000500,0,background,random_background_test,chr22,40261429,40261729,test
501,test_000501,0,background,random_background_test,chr20,29033780,29034080,test
502,test_000502,0,background,random_background_test,chr19,19050298,19050598,test
503,test_000503,1,promoter,promoter,chr19,40714605,40714905,test
504,test_000504,1,promoter,promoter,chr19,40342131,40342431,test
505,test_000505,1,promoter,promoter,chr19,57935280,57935580,test
506,test_000506,1,promoter,promoter,chr22,39532415,39532715,test
507,test_000507,0,background,random_background_test,chr22,49506751,49507051,test
508,test_000508,1,promoter,promoter,chr19,16471890,16472190,test
509,test_000509,1,promoter,promoter,chr19,52007793,52008093,test
510,test_000510,1,promoter,promoter,chr19,16627788,16628088,test
511,test_000511,1,promoter,promoter,chr20,5127042,5127342,test
512,test_000512,0,background,random_background_test,chr19,34790395,34790695,test
513,test_000513,1,promoter,promoter,chr21,46036951,46037251,test
514,test_000514,0,background,random_background_test,chr19,42445395,42445695,test
515,test_000515,0,background,random_background_test,chr19,23803620,23803920,test
516,test_000516,0,background,random_background_test,chr22,44164696,44164996,test
517,test_000517,1,promoter,promoter,chr20,9514901,9515201,test
518,test_000518,1,promoter,promoter,chr20,32509698,32509998,test
519,test_000519,0,background,random_background_test,chr19,11072855,11073155,test
520,test_000520,1,promoter,promoter,chr20,41317157,41317457,test
521,test_000521,1,promoter,promoter,chr19,45815036,45815336,test
522,test_000522,1,promoter,promoter,chr19,45496966,45497266,test
523,test_000523,0,background,random_background_test,chr21,37943021,37943321,test
524,test_000524,0,background,random_background_test,chr20,2109307,2109607,test
525,test_000525,1,promoter,promoter,chr20,63980887,63981187,test
526,test_000526,1,promoter,promoter,chr19,19262685,19262985,test
527,test_000527,0,background,random_background_test,chr21,12566002,12566302,test
528,test_000528,1,promoter,promoter,chr20,63361352,63361652,test
529,test_000529,1,promoter,promoter,chr22,49962648,49962948,test
530,test_000530,1,promoter,promoter,chr19,52008184,52008484,test
531,test_000531,1,promoter,promoter,chr20,64277999,64278299,test
532,test_000532,1,promoter,promoter,chr19,13024236,13024536,test
533,test_000533,1,promoter,promoter,chr22,19524359,19524659,test
534,test_000534,1,promoter,promoter,chr19,52028297,52028597,test
535,test_000535,0,background,random_background_test,chr21,45075796,45076096,test
536,test_000536,0,background,random_background_test,chr21,44028164,44028464,test
537,test_000537,1,promoter,promoter,chr22,29553344,29553644,test
538,test_000538,0,background,random_background_test,chr22,24750479,24750779,test
539,test_000539,0,background,random_background_test,chr22,22137268,22137568,test
540,test_000540,1,promoter,promoter,chr20,36051402,36051702,test
541,test_000541,1,promoter,promoter,chr22,21735419,21735719,test
542,test_000542,0,background,random_background_test,chr21,8332953,8333253,test
543,test_000543,0,background,random_background_test,chr22,46462323,46462623,test
544,test_000544,0,background,random_background_test,chr21,43732544,43732844,test
545,test_000545,0,background,random_background_test,chr20,42398808,42399108,test
546,test_000546,1,promoter,promoter,chr22,25065212,25065512,test
547,test_000547,0,background,random_background_test,chr22,40161770,40162070,test
548,test_000548,0,background,random_background_test,chr21,26892968,26893268,test
549,test_000549,0,background,random_background_test,chr20,63436741,63437041,test
550,test_000550,0,background,random_background_test,chr22,45399683,45399983,test
551,test_000551,1,promoter,promoter,chr19,14941425,14941725,test
552,test_000552,1,promoter,promoter,chr19,52942472,52942772,test
553,test_000553,1,promoter,promoter,chr19,51019803,51020103,test
554,test_000554,0,background,random_background_test,chr22,49951652,49951952,test
555,test_000555,1,promoter,promoter,chr19,55005990,55006290,test
556,test_000556,0,background,random_background_test,chr22,18053004,18053304,test
557,test_000557,1,promoter,promoter,chr20,5001342,5001642,test
558,test_000558,0,background,random_background_test,chr22,24221798,24222098,test
559,test_000559,1,promoter,promoter,chr22,45413467,45413767,test
560,test_000560,1,promoter,promoter,chr19,16077393,16077693,test
561,test_000561,0,background,random_background_test,chr20,64035564,64035864,test
562,test_000562,1,promoter,promoter,chr19,47608028,47608328,test
563,test_000563,1,promoter,promoter,chr20,4074822,4075122,test
564,test_000564,1,promoter,promoter,chr19,31349025,31349325,test
565,test_000565,1,promoter,promoter,chr19,925839,926139,test
566,test_000566,0,background,random_background_test,chr20,63834043,63834343,test
567,test_000567,0,background,random_background_test,chr22,22080329,22080629,test
568,test_000568,1,promoter,promoter,chr19,57681803,57682103,test
569,test_000569,1,promoter,promoter,chr19,9538512,9538812,test
570,test_000570,0,background,random_background_test,chr19,33709912,33710212,test
571,test_000571,0,background,random_background_test,chr20,46611094,46611394,test
572,test_000572,1,promoter,promoter,chr22,38398347,38398647,test
573,test_000573,1,promoter,promoter,chr20,35541874,35542174,test
574,test_000574,0,background,random_background_test,chr20,57956823,57957123,test
575,test_000575,0,background,random_background_test,chr19,35818060,35818360,test
576,test_000576,0,background,random_background_test,chr22,44572745,44573045,test
577,test_000577,1,promoter,promoter,chr21,46320836,46321136,test
578,test_000578,1,promoter,promoter,chr21,44580594,44580894,test
579,test_000579,1,promoter,promoter,chr20,46669882,46670182,test
580,test_000580,0,background,random_background_test,chr20,52074636,52074936,test
581,test_000581,0,background,random_background_test,chr20,30151902,30152202,test
582,test_000582,1,promoter,promoter,chr19,45764728,45765028,test
583,test_000583,0,background,random_background_test,chr22,25840837,25841137,test
584,test_000584,0,background,random_background_test,chr20,24886114,24886414,test
585,test_000585,0,background,random_background_test,chr20,59238724,59239024,test
586,test_000586,1,promoter,promoter,chr21,46056538,46056838,test
587,test_000587,1,promoter,promoter,chr21,16538993,16539293,test
588,test_000588,1,promoter,promoter,chr19,13151747,13152047,test
589,test_000589,1,promoter,promoter,chr21,42010223,42010523,test
590,test_000590,1,promoter,promoter,chr19,41876978,41877278,test
591,test_000591,1,promoter,promoter,chr19,48755896,48756196,test
592,test_000592,1,promoter,promoter,chr22,24181491,24181791,test
593,test_000593,1,promoter,promoter,chr22,33014994,33015294,test
594,test_000594,0,background,random_background_test,chr20,22569524,22569824,test
595,test_000595,0,background,random_background_test,chr20,14717948,14718248,test
596,test_000596,0,background,random_background_test,chr20,38441428,38441728,test
597,test_000597,1,promoter,promoter,chr21,16194350,16194650,test
598,test_000598,1,promoter,promoter,chr19,36797589,36797889,test
599,test_000599,0,background,random_background_test,chr21,9869509,9869809,test
600,test_000600,1,promoter,promoter,chr22,19479353,19479653,test
601,test_000601,0,background,random_background_test,chr19,9226987,9227287,test
602,test_000602,0,background,random_background_test,chr21,31737854,31738154,test
603,test_000603,1,promoter,promoter,chr21,34512159,34512459,test
604,test_000604,1,promoter,promoter,chr19,4770662,4770962,test
605,test_000605,0,background,random_background_test,chr21,7429160,7429460,test
606,test_000606,0,background,random_background_test,chr22,14306445,14306745,test
607,test_000607,1,promoter,promoter,chr20,49794600,49794900,test
608,test_000608,0,background,random_background_test,chr20,28792211,28792511,test
609,test_000609,1,promoter,promoter,chr19,35232979,35233279,test
610,test_000610,0,background,random_background_test,chr20,51167629,51167929,test
611,test_000611,1,promoter,promoter,chr19,43504863,43505163,test
612,test_000612,1,promoter,promoter,chr19,57632971,57633271,test
