embedding_index,id,label,label_name,source,chrom,start,end,split
450,test_000450,1,promoter,promoter,chr19,2631922,2632122,test
451,test_000451,0,background,random_background_test,chr22,46293233,46293433,test
452,test_000452,0,background,random_background_test,chr21,22862375,22862575,test
453,test_000453,1,promoter,promoter,chr21,16194400,16194600,test
454,test_000454,1,promoter,promoter,chr20,5001392,5001592,test
455,test_000455,0,background,random_background_test,chr21,23686038,23686238,test
456,test_000456,1,promoter,promoter,chr20,9514530,9514730,test
457,test_000457,0,background,random_background_test,chr21,12367114,12367314,test
458,test_000458,1,promoter,promoter,chr20,64278049,64278249,test
459,test_000459,0,background,random_background_test,chr22,19624151,19624351,test
460,test_000460,1,promoter,promoter,chr21,46142633,46142833,test
461,test_000461,0,background,random_background_test,chr22,25033415,25033615,test
462,test_000462,0,background,random_background_test,chr22,37004261,37004461,test
463,test_000463,0,background,random_background_test,chr19,42025178,42025378,test
464,test_000464,1,promoter,promoter,chr19,18735465,18735665,test
465,test_000465,1,promoter,promoter,chr22,36507004,36507204,test
466,test_000466,1,promoter,promoter,chr19,18282072,18282272,test
467,test_000467,0,background,random_background_test,chr19,3214710,3214910,test
468,test_000468,1,promoter,promoter,chr22,45624456,45624656,test
469,test_000469,0,background,random_background_test,chr20,46206877,46207077,test
470,test_000470,1,promoter,promoter,chr19,16586838,16587038,test
471,test_000471,1,promoter,promoter,chr19,14689981,14690181,test
472,test_000472,1,promoter,promoter,chr22,35617497,35617697,test
473,test_000473,0,background,random_background_test,chr19,14267745,14267945,test
474,test_000474,1,promoter,promoter,chr22,39014058,39014258,test
475,test_000475,1,promoter,promoter,chr19,35154587,35154787,test
476,test_000476,0,background,random_background_test,chr20,1649696,1649896,test
477,test_000477,1,promoter,promoter,chr20,57351592,57351792,test
478,test_000478,1,promoter,promoter,chr19,19538133,19538333,test
479,test_000479,1,promoter,promoter,chr19,17226621,17226821,test
480,test_000480,0,background,random_background_test,chr20,12610161,12610361,test
481,test_000481,1,promoter,promoter,chr19,38952785,38952985,test
482,test_000482,0,background,random_background_test,chr20,29608296,29608496,test
483,test_000483,1,promoter,promoter,chr21,44802411,44802611,test
484,test_000484,0,background,random_background_test,chr22,35393982,35394182,test
485,test_000485,1,promoter,promoter,chr19,50952998,50953198,test
486,test_000486,0,background,random_background_test,chr20,4421872,4422072,test
487,test_000487,1,promoter,promoter,chr20,21703366,21703566,test
488,test_000488,1,promoter,promoter,chr22,23717292,23717492,test
489,test_000489,1,promoter,promoter,chr19,37656188,37656388,test
490,test_000490,1,promoter,promoter,chr22,37967615,37967815,test
491,test_000491,1,promoter,promoter,chr20,63864326,63864526,test
492,test_000492,1,promoter,promoter,chr19,57830107,57830307,test
493,test_000493,1,promoter,promoter,chr19,45764778,45764978,test
494,test_000494,0,background,random_background_test,chr20,8261903,8262103,test
495,test_000495,1,promoter,promoter,chr22,41682372,41682572,test
496,test_000496,0,background,random_background_test,chr21,28969512,28969712,test
497,test_000497,0,background,random_background_test,chr21,5086990,5087190,test
498,test_000498,0,background,random_background_test,chr21,37725459,37725659,test
499,test_000499,0,background,random_background_test,chr22,23828300,23828500,test
500,test_000500,1,promoter,promoter,chr19,54439593,54439793,test
501,test_000501,0,background,random_background_test,chr22,49216492,49216692,test
502,test_000502,0,background,random_background_test,chr20,29689767,29689967,test
503,test_000503,0,background,random_background_test,chr21,45431924,45432124,test
504,test_000504,0,background,random_background_test,chr22,48957811,48958011,test
505,test_000505,0,background,random_background_test,chr20,61797522,61797722,test
506,test_000506,1,promoter,promoter,chr19,12775573,12775773,test
507,test_000507,0,background,random_background_test,chr20,41256609,41256809,test
508,test_000508,0,background,random_background_test,chr19,31952671,31952871,test
509,test_000509,0,background,random_background_test,chr20,9530499,9530699,test
510,test_000510,1,promoter,promoter,chr20,18470438,18470638,test
511,test_000511,1,promoter,promoter,chr21,39313999,39314199,test
512,test_000512,0,background,random_background_test,chr20,39091083,39091283,test
513,test_000513,1,promoter,promoter,chr19,46202818,46203018,test
514,test_000514,0,background,random_background_test,chr22,28459128,28459328,test
515,test_000515,0,background,random_background_test,chr20,37399899,37400099,test
516,test_000516,1,promoter,promoter,chr21,46635480,46635680,test
517,test_000517,0,background,random_background_test,chr20,25814225,25814425,test
518,test_000518,1,promoter,promoter,chr19,12400714,12400914,test
519,test_000519,0,background,random_background_test,chr22,45269946,45270146,test
520,test_000520,1,promoter,promoter,chr20,51768352,51768552,test
521,test_000521,0,background,random_background_test,chr20,23926356,23926556,test
522,test_000522,0,background,random_background_test,chr21,13075732,13075932,test
523,test_000523,1,promoter,promoter,chr22,40346394,40346594,test
524,test_000524,0,background,random_background_test,chr22,28614767,28614967,test
525,test_000525,1,promoter,promoter,chr22,23513345,23513545,test
526,test_000526,0,background,random_background_test,chr22,47615116,47615316,test
527,test_000527,0,background,random_background_test,chr19,20848833,20849033,test
528,test_000528,1,promoter,promoter,chr21,45763639,45763839,test
529,test_000529,0,background,random_background_test,chr22,50458200,50458400,test
530,test_000530,1,promoter,promoter,chr19,10403504,10403704,test
531,test_000531,1,promoter,promoter,chr21,43609708,43609908,test
532,test_000532,1,promoter,promoter,chr21,26966793,26966993,test
533,test_000533,0,background,random_background_test,chr20,13982998,13983198,test
534,test_000534,0,background,random_background_test,chr22,48240660,48240860,test
535,test_000535,1,promoter,promoter,chr19,58451691,58451891,test
536,test_000536,0,background,random_background_test,chr19,14798495,14798695,test
537,test_000537,1,promoter,promoter,chr22,19432616,19432816,test
538,test_000538,1,promoter,promoter,chr22,42269400,42269600,test
539,test_000539,0,background,random_background_test,chr22,12162442,12162642,test
540,test_000540,1,promoter,promoter,chr19,16076728,16076928,test
541,test_000541,0,background,random_background_test,chr19,39555565,39555765,test
542,test_000542,0,background,random_background_test,chr20,10738999,10739199,test
543,test_000543,1,promoter,promoter,chr22,36201819,36202019,test
544,test_000544,1,promoter,promoter,chr22,21652817,21653017,test
545,test_000545,0,background,random_background_test,chr19,50191997,50192197,test
546,test_000546,1,promoter,promoter,chr19,40413359,40413559,test
547,test_000547,1,promoter,promoter,chr19,22215694,22215894,test
548,test_000548,1,promoter,promoter,chr19,21396953,21397153,test
549,test_000549,0,background,random_background_test,chr19,55067833,55068033,test
550,test_000550,1,promoter,promoter,chr20,20368170,20368370,test
551,test_000551,0,background,random_background_test,chr20,9328273,9328473,test
552,test_000552,1,promoter,promoter,chr20,52340428,52340628,test
553,test_000553,0,background,random_background_test,chr19,26177320,26177520,test
554,test_000554,1,promoter,promoter,chr20,49278407,49278607,test
555,test_000555,1,promoter,promoter,chr19,58558910,58559110,test
556,test_000556,1,promoter,promoter,chr22,40636730,40636930,test
557,test_000557,0,background,random_background_test,chr21,7209672,7209872,test
558,test_000558,1,promoter,promoter,chr20,45308421,45308621,test
559,test_000559,0,background,random_background_test,chr20,6939987,6940187,test
560,test_000560,1,promoter,promoter,chr20,11810398,11810598,test
561,test_000561,1,promoter,promoter,chr22,19525351,19525551,test
562,test_000562,0,background,random_background_test,chr19,45798578,45798778,test
563,test_000563,1,promoter,promoter,chr22,50089795,50089995,test
564,test_000564,1,promoter,promoter,chr19,49690442,49690642,test
565,test_000565,1,promoter,promoter,chr19,51571087,51571287,test
566,test_000566,1,promoter,promoter,chr19,53538103,53538303,test
567,test_000567,0,background,random_background_test,chr19,57850249,57850449,test
568,test_000568,0,background,random_background_test,chr20,57383218,57383418,test
569,test_000569,0,background,random_background_test,chr20,18446571,18446771,test
570,test_000570,1,promoter,promoter,chr19,15419022,15419222,test
571,test_000571,1,promoter,promoter,chr19,53003939,53004139,test
572,test_000572,0,background,random_background_test,chr20,6426070,6426270,test
573,test_000573,0,background,random_background_test,chr19,14540814,14541014,test
574,test_000574,1,promoter,promoter,chr19,4062589,4062789,test
575,test_000575,1,promoter,promoter,chr19,7534273,7534473,test
576,test_000576,1,promoter,promoter,chr22,16953783,16953983,test
577,test_000577,0,background,random_background_test,chr21,23404755,23404955,test
578,test_000578,0,background,random_background_test,chr20,57557693,57557893,test
579,test_000579,1,promoter,promoter,chr19,35900489,35900689,test
580,test_000580,0,background,random_background_test,chr22,31470161,31470361,test
581,test_000581,1,promoter,promoter,chr20,33562295,33562495,test
582,test_000582,0,background,random_background_test,chr20,58310936,58311136,test
583,test_000583,1,promoter,promoter,chr19,42313309,42313509,test
584,test_000584,0,background,random_background_test,chr19,48036869,48037069,test
585,test_000585,0,background,random_background_test,chr19,36695067,36695267,test
586,test_000586,1,promoter,promoter,chr20,50321351,50321551,test
587,test_000587,0,background,random_background_test,chr20,52275928,52276128,test
588,test_000588,0,background,random_background_test,chr21,25171727,25171927,test
589,test_000589,1,promoter,promoter,chr19,46636496,46636696,test
590,test_000590,0,background,random_background_test,chr19,58376794,58376994,test
591,test_000591,1,promoter,promoter,chr21,44580644,44580844,test
592,test_000592,0,background,random_background_test,chr20,31372063,31372263,test
593,test_000593,0,background,random_background_test,chr20,48965328,48965528,test
594,test_000594,1,promoter,promoter,chr22,24555219,24555419,test
595,test_000595,1,promoter,promoter,chr19,15641377,15641577,test
596,test_000596,1,promoter,promoter,chr19,55279850,55280050,test
597,test_000597,0,background,random_background_test,chr22,40813681,40813881,test
598,test_000598,1,promoter,promoter,chr20,31739111,31739311,test
599,test_000599,0,background,random_background_test,chr21,33859999,33860199,test
600,test_000600,1,promoter,promoter,chr19,13842897,13843097,test
601,test_000601,1,promoter,promoter,chr21,32772322,32772522,test
602,test_000602,0,background,random_background_test,chr21,39403943,39404143,test
603,test_000603,1,promoter,promoter,chr20,8132057,8132257,test
604,test_000604,1,promoter,promoter,chr19,16471940,16472140,test
605,test_000605,0,background,random_background_test,chr20,4023321,4023521,test
606,test_000606,1,promoter,promoter,chr19,4518510,4518710,test
607,test_000607,0,background,random_background_test,chr19,53045145,53045345,test
608,test_000608,1,promoter,promoter,chr22,22904820,22905020,test
609,test_000609,1,promoter,promoter,chr19,41442980,41443180,test
610,test_000610,0,background,random_background_test,chr22,23738105,23738305,test
611,test_000611,0,background,random_background_test,chr20,35822638,35822838,test
612,test_000612,1,promoter,promoter,chr22,34641027,34641227,test
